index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,10,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
2,15,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
3,10,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
4,20,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
5,20,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
6,25,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
7,30,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
8,32,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
9,31,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
10,31,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
11,33,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
12,41,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
13,44,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
14,45,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
15,46,Machine 1,0,0,3,3,0,14,0.1332870241733809,1
16,51,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
17,54,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
18,51,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
19,65,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
20,62,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
21,64,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
22,66,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
23,70,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
24,70,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
25,69,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
26,76,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
27,84,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
28,82,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
29,81,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
30,86,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
31,97,Machine 1,0,0,0,5,1,14,0.1332870241733809,1
32,85,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
33,85,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
34,86,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
35,83,Machine 1,0,0,0,5,0,14,0.1332870241733809,1
36,79,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
37,77,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
38,75,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
39,72,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
40,67,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
41,69,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
42,65,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
43,64,Machine 1,0,0,0,4,0,14,0.1332870241733809,1
44,58,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
45,59,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
46,55,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
47,49,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
48,51,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
49,43,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
50,41,Machine 1,0,0,0,3,0,14,0.1332870241733809,1
51,38,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
52,36,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
53,31,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
54,33,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
55,28,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
56,26,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
57,24,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
58,19,Machine 1,0,0,0,1,0,14,0.1332870241733809,1
59,22,Machine 1,0,0,0,2,0,14,0.1332870241733809,1
60,14,Machine 1,1,0,0,1,0,14,0.1332870241733809,1
