index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,56,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
2,58,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
3,64,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
4,64,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
5,63,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
6,64,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
7,72,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
8,85,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
9,80,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
10,85,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
11,90,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
12,90,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
13,98,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
14,89,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
15,88,Machine 4,0,1,0,5,0,57,-0.0966101694915255,3
16,83,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
17,75,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
18,76,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
19,73,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
20,70,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
21,63,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
22,58,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
23,63,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
24,58,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
25,46,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
26,38,Machine 4,0,0,0,2,0,57,-0.0966101694915255,3
27,34,Machine 4,0,0,0,2,0,57,-0.0966101694915255,3
28,24,Machine 4,0,0,0,2,0,57,-0.0966101694915255,3
29,18,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
30,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
31,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
32,12,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
33,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
34,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
35,11,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
36,11,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
37,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
38,10,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
39,12,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
40,13,Machine 4,0,0,0,1,0,57,-0.0966101694915255,3
41,25,Machine 4,0,0,0,2,0,57,-0.0966101694915255,3
42,38,Machine 4,0,0,0,2,0,57,-0.0966101694915255,3
43,54,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
44,58,Machine 4,0,0,0,3,0,57,-0.0966101694915255,3
45,61,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
46,80,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
47,77,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
48,79,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
49,98,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
50,98,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
51,88,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
52,98,Machine 4,0,0,0,5,1,57,-0.0966101694915255,3
53,89,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
54,85,Machine 4,0,0,0,5,0,57,-0.0966101694915255,3
55,76,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
56,77,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
57,72,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
58,71,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
59,72,Machine 4,0,0,0,4,0,57,-0.0966101694915255,3
60,57,Machine 4,1,0,0,3,0,57,-0.0966101694915255,3
