index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,13,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
2,3,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
3,19,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
4,16,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
5,19,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
6,19,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
7,27,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
8,28,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
9,31,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
10,39,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
11,36,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
12,38,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
13,41,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
14,42,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
15,48,Machine 5,0,0,3,3,0,15,0.1400944706863018,1
16,48,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
17,56,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
18,51,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
19,59,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
20,61,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
21,64,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
22,66,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
23,71,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
24,71,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
25,77,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
26,76,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
27,80,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
28,87,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
29,84,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
30,82,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
31,88,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
32,90,Machine 5,0,0,0,5,1,15,0.1400944706863018,1
33,85,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
34,81,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
35,83,Machine 5,0,0,0,5,0,15,0.1400944706863018,1
36,77,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
37,80,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
38,73,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
39,71,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
40,73,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
41,66,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
42,60,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
43,63,Machine 5,0,0,0,4,0,15,0.1400944706863018,1
44,59,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
45,57,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
46,55,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
47,52,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
48,47,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
49,43,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
50,39,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
51,41,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
52,42,Machine 5,0,0,0,3,0,15,0.1400944706863018,1
53,32,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
54,27,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
55,27,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
56,23,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
57,24,Machine 5,0,0,0,2,0,15,0.1400944706863018,1
58,20,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
59,17,Machine 5,0,0,0,1,0,15,0.1400944706863018,1
60,15,Machine 5,1,0,0,1,0,15,0.1400944706863018,1
