index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,54,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
2,66,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
3,75,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
4,75,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
5,78,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
6,72,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
7,88,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
8,84,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
9,83,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
10,86,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
11,95,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
12,84,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
13,95,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
14,95,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
15,87,Machine 12,0,2,0,5,0,64,-0.08455126424006693,4
16,84,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
17,82,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
18,79,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
19,67,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
20,72,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
21,66,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
22,73,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
23,73,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
24,52,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
25,43,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
26,41,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
27,37,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
28,25,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
29,14,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
30,18,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
31,10,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
32,2,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
33,10,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
34,17,Machine 12,0,0,0,1,0,64,-0.08455126424006693,4
35,24,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
36,24,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
37,33,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
38,33,Machine 12,0,0,0,2,0,64,-0.08455126424006693,4
39,45,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
40,41,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
41,47,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
42,54,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
43,57,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
44,61,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
45,57,Machine 12,0,0,0,3,0,64,-0.08455126424006693,4
46,78,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
47,85,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
48,84,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
49,85,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
50,89,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
51,95,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
52,95,Machine 12,0,0,0,5,1,64,-0.08455126424006693,4
53,88,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
54,81,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
55,87,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
56,80,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
57,77,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
58,77,Machine 12,0,0,0,4,0,64,-0.08455126424006693,4
59,82,Machine 12,0,0,0,5,0,64,-0.08455126424006693,4
60,64,Machine 12,1,0,0,4,0,64,-0.08455126424006693,4
