index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,88,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
2,89,Machine 4,0,0,0,5,1,6,-1.3222283967768826,1
3,85,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
4,81,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
5,78,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
6,85,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
7,82,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
8,77,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
9,81,Machine 4,0,0,0,5,0,6,-1.3222283967768826,1
10,77,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
11,74,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
12,72,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
13,73,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
14,70,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
15,66,Machine 4,0,3,0,4,0,6,-1.3222283967768826,1
16,65,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
17,65,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
18,66,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
19,65,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
20,64,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
21,61,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
22,63,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
23,61,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
24,56,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
25,59,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
26,61,Machine 4,0,0,0,4,0,6,-1.3222283967768826,1
27,55,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
28,56,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
29,50,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
30,51,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
31,53,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
32,50,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
33,49,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
34,45,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
35,45,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
36,41,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
37,45,Machine 4,0,0,0,3,0,6,-1.3222283967768826,1
38,40,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
39,35,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
40,37,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
41,35,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
42,32,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
43,35,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
44,32,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
45,29,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
46,23,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
47,24,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
48,27,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
49,25,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
50,23,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
51,20,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
52,27,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
53,25,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
54,17,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
55,23,Machine 4,0,0,0,2,0,6,-1.3222283967768826,1
56,13,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
57,13,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
58,14,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
59,6,Machine 4,0,0,0,1,0,6,-1.3222283967768826,1
60,6,Machine 4,1,0,0,1,0,6,-1.3222283967768826,1
