index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,13,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
2,11,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
3,12,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
4,11,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
5,15,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
6,19,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
7,18,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
8,22,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
9,15,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
10,19,Machine 7,0,0,0,1,0,88,1.3398999722145044,5
11,27,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
12,24,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
13,23,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
14,24,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
15,26,Machine 7,0,0,1,2,0,88,1.3398999722145044,5
16,29,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
17,31,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
18,33,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
19,35,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
20,37,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
21,36,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
22,40,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
23,40,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
24,39,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
25,40,Machine 7,0,0,0,2,0,88,1.3398999722145044,5
26,45,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
27,46,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
28,46,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
29,50,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
30,46,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
31,54,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
32,52,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
33,53,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
34,49,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
35,56,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
36,61,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
37,57,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
38,57,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
39,58,Machine 7,0,0,0,3,0,88,1.3398999722145044,5
40,62,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
41,66,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
42,67,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
43,63,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
44,65,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
45,65,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
46,73,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
47,71,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
48,77,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
49,74,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
50,78,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
51,79,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
52,78,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
53,77,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
54,79,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
55,86,Machine 7,0,0,0,5,0,88,1.3398999722145044,5
56,80,Machine 7,0,0,0,4,0,88,1.3398999722145044,5
57,85,Machine 7,0,0,0,5,0,88,1.3398999722145044,5
58,88,Machine 7,0,0,0,5,0,88,1.3398999722145044,5
59,83,Machine 7,0,0,0,5,0,88,1.3398999722145044,5
60,88,Machine 7,1,0,0,5,1,88,1.3398999722145044,5
