index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
2,54,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
3,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
4,46,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
5,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
6,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
7,46,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
8,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
9,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
10,48,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
11,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
12,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
13,46,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
14,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
15,53,Machine 9,0,5,0,3,0,51,0.0154765212559043,3
16,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
17,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
18,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
19,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
20,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
21,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
22,54,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
23,48,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
24,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
25,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
26,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
27,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
28,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
29,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
30,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
31,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
32,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
33,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
34,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
35,44,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
36,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
37,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
38,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
39,48,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
40,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
41,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
42,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
43,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
44,47,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
45,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
46,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
47,48,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
48,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
49,54,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
50,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
51,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
52,53,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
53,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
54,52,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
55,50,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
56,49,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
57,51,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
58,54,Machine 9,0,0,0,3,1,51,0.0154765212559043,3
59,48,Machine 9,0,0,0,3,0,51,0.0154765212559043,3
60,51,Machine 9,1,0,0,3,0,51,0.0154765212559043,3
