index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,90,Machine 12,0,0,0,5,1,12,-1.3310641844956932,1
2,87,Machine 12,0,0,0,5,0,12,-1.3310641844956932,1
3,86,Machine 12,0,0,0,5,0,12,-1.3310641844956932,1
4,82,Machine 12,0,0,0,5,0,12,-1.3310641844956932,1
5,79,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
6,79,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
7,86,Machine 12,0,0,0,5,0,12,-1.3310641844956932,1
8,82,Machine 12,0,0,0,5,0,12,-1.3310641844956932,1
9,79,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
10,78,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
11,74,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
12,72,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
13,72,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
14,69,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
15,71,Machine 12,0,1,0,4,0,12,-1.3310641844956932,1
16,67,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
17,64,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
18,65,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
19,68,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
20,64,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
21,65,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
22,55,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
23,63,Machine 12,0,0,0,4,0,12,-1.3310641844956932,1
24,58,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
25,56,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
26,55,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
27,58,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
28,52,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
29,52,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
30,51,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
31,50,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
32,48,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
33,51,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
34,44,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
35,42,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
36,44,Machine 12,0,0,0,3,0,12,-1.3310641844956932,1
37,40,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
38,38,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
39,38,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
40,40,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
41,34,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
42,33,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
43,31,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
44,25,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
45,30,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
46,31,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
47,28,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
48,27,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
49,25,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
50,23,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
51,22,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
52,15,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
53,23,Machine 12,0,0,0,2,0,12,-1.3310641844956932,1
54,19,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
55,15,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
56,14,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
57,15,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
58,13,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
59,10,Machine 12,0,0,0,1,0,12,-1.3310641844956932,1
60,12,Machine 12,1,0,0,1,0,12,-1.3310641844956932,1
