index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,89,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
2,82,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
3,89,Machine 8,0,0,0,5,1,12,-1.3170602945262575,1
4,85,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
5,83,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
6,80,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
7,80,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
8,82,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
9,81,Machine 8,0,0,0,5,0,12,-1.3170602945262575,1
10,78,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
11,72,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
12,74,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
13,72,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
14,74,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
15,71,Machine 8,0,2,0,4,0,12,-1.3170602945262575,1
16,72,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
17,68,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
18,65,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
19,63,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
20,65,Machine 8,0,0,0,4,0,12,-1.3170602945262575,1
21,60,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
22,58,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
23,58,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
24,53,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
25,55,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
26,58,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
27,56,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
28,48,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
29,48,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
30,54,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
31,41,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
32,47,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
33,46,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
34,45,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
35,41,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
36,41,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
37,41,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
38,43,Machine 8,0,0,0,3,0,12,-1.3170602945262575,1
39,38,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
40,37,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
41,38,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
42,35,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
43,33,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
44,35,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
45,29,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
46,28,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
47,29,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
48,28,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
49,27,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
50,22,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
51,25,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
52,22,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
53,15,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
54,21,Machine 8,0,0,0,2,0,12,-1.3170602945262575,1
55,15,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
56,16,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
57,15,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
58,13,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
59,10,Machine 8,0,0,0,1,0,12,-1.3170602945262575,1
60,12,Machine 8,1,0,0,1,0,12,-1.3170602945262575,1
