index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
2,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
3,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
4,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
5,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
6,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
7,55,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
8,55,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
9,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
10,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
11,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
12,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
13,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
14,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
15,48,Machine 8,0,0,5,3,0,47,-0.030508474576271274,3
16,48,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
17,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
18,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
19,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
20,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
21,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
22,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
23,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
24,48,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
25,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
26,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
27,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
28,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
29,53,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
30,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
31,55,Machine 8,0,0,0,3,1,47,-0.030508474576271274,3
32,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
33,51,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
34,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
35,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
36,51,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
37,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
38,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
39,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
40,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
41,48,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
42,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
43,48,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
44,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
45,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
46,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
47,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
48,52,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
49,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
50,54,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
51,51,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
52,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
53,47,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
54,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
55,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
56,49,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
57,46,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
58,50,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
59,48,Machine 8,0,0,0,3,0,47,-0.030508474576271274,3
60,47,Machine 8,1,0,0,3,0,47,-0.030508474576271274,3
