index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,47,Machine 8,0,0,0,3,0,67,0.1553487079744374,4
2,72,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
3,74,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
4,74,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
5,80,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
6,84,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
7,88,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
8,87,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
9,85,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
10,89,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
11,92,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
12,79,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
13,87,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
14,85,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
15,53,Machine 8,0,4,0,3,0,67,0.1553487079744374,4
16,38,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
17,35,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
18,33,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
19,31,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
20,27,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
21,21,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
22,13,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
23,15,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
24,3,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
25,10,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
26,13,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
27,12,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
28,10,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
29,11,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
30,14,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
31,3,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
32,13,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
33,18,Machine 8,0,0,0,1,0,67,0.1553487079744374,4
34,29,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
35,22,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
36,23,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
37,31,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
38,31,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
39,36,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
40,34,Machine 8,0,0,0,2,0,67,0.1553487079744374,4
41,48,Machine 8,0,0,0,3,0,67,0.1553487079744374,4
42,50,Machine 8,0,0,0,3,0,67,0.1553487079744374,4
43,50,Machine 8,0,0,0,3,0,67,0.1553487079744374,4
44,57,Machine 8,0,0,0,3,0,67,0.1553487079744374,4
45,66,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
46,66,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
47,67,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
48,72,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
49,81,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
50,80,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
51,92,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
52,92,Machine 8,0,0,0,5,1,67,0.1553487079744374,4
53,89,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
54,84,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
55,87,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
56,77,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
57,82,Machine 8,0,0,0,5,0,67,0.1553487079744374,4
58,78,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
59,76,Machine 8,0,0,0,4,0,67,0.1553487079744374,4
60,67,Machine 8,1,0,0,4,0,67,0.1553487079744374,4
