index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,92,Machine 7,0,0,0,5,1,88,-0.1265351486524037,5
2,86,Machine 7,0,0,0,5,0,88,-0.1265351486524037,5
3,90,Machine 7,0,0,0,5,0,88,-0.1265351486524037,5
4,79,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
5,74,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
6,78,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
7,72,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
8,70,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
9,67,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
10,64,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
11,63,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
12,57,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
13,61,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
14,59,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
15,53,Machine 7,0,3,0,3,0,88,-0.1265351486524037,5
16,53,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
17,47,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
18,51,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
19,46,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
20,40,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
21,37,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
22,36,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
23,32,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
24,27,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
25,23,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
26,24,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
27,20,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
28,19,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
29,15,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
30,14,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
31,3,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
32,13,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
33,18,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
34,12,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
35,20,Machine 7,0,0,0,1,0,88,-0.1265351486524037,5
36,23,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
37,24,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
38,28,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
39,24,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
40,30,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
41,35,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
42,39,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
43,38,Machine 7,0,0,0,2,0,88,-0.1265351486524037,5
44,42,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
45,44,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
46,45,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
47,51,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
48,55,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
49,53,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
50,58,Machine 7,0,0,0,3,0,88,-0.1265351486524037,5
51,61,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
52,65,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
53,65,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
54,71,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
55,71,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
56,75,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
57,77,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
58,81,Machine 7,0,0,0,5,0,88,-0.1265351486524037,5
59,80,Machine 7,0,0,0,4,0,88,-0.1265351486524037,5
60,88,Machine 7,1,0,0,5,0,88,-0.1265351486524037,5
