index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,7,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
2,15,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
3,12,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
4,14,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
5,12,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
6,15,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
7,21,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
8,22,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
9,22,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
10,23,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
11,24,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
12,25,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
13,20,Machine 7,0,0,0,1,0,89,1.3285634898582934,5
14,25,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
15,28,Machine 7,0,0,1,2,0,89,1.3285634898582934,5
16,32,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
17,30,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
18,39,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
19,29,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
20,35,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
21,35,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
22,39,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
23,38,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
24,38,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
25,37,Machine 7,0,0,0,2,0,89,1.3285634898582934,5
26,46,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
27,47,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
28,47,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
29,47,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
30,49,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
31,51,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
32,48,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
33,53,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
34,58,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
35,58,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
36,58,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
37,57,Machine 7,0,0,0,3,0,89,1.3285634898582934,5
38,64,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
39,61,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
40,61,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
41,64,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
42,61,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
43,62,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
44,72,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
45,71,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
46,73,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
47,68,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
48,70,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
49,75,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
50,75,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
51,75,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
52,75,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
53,78,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
54,80,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
55,80,Machine 7,0,0,0,4,0,89,1.3285634898582934,5
56,85,Machine 7,0,0,0,5,0,89,1.3285634898582934,5
57,86,Machine 7,0,0,0,5,0,89,1.3285634898582934,5
58,85,Machine 7,0,0,0,5,0,89,1.3285634898582934,5
59,85,Machine 7,0,0,0,5,0,89,1.3285634898582934,5
60,89,Machine 7,1,0,0,5,1,89,1.3285634898582934,5
