index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
2,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
3,55,Machine 8,0,0,0,3,1,54,0.029174770769658,3
4,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
5,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
6,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
7,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
8,48,Machine 8,0,0,0,3,0,54,0.029174770769658,3
9,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
10,45,Machine 8,0,0,0,3,0,54,0.029174770769658,3
11,48,Machine 8,0,0,0,3,0,54,0.029174770769658,3
12,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
13,53,Machine 8,0,0,0,3,0,54,0.029174770769658,3
14,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
15,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
16,46,Machine 8,0,0,0,3,0,54,0.029174770769658,3
17,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
18,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
19,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
20,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
21,45,Machine 8,0,0,0,3,0,54,0.029174770769658,3
22,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
23,48,Machine 8,0,0,0,3,0,54,0.029174770769658,3
24,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
25,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
26,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
27,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
28,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
29,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
30,54,Machine 8,0,0,0,3,0,54,0.029174770769658,3
31,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
32,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
33,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
34,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
35,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
36,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
37,53,Machine 8,0,0,0,3,0,54,0.029174770769658,3
38,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
39,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
40,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
41,53,Machine 8,0,0,0,3,0,54,0.029174770769658,3
42,54,Machine 8,0,0,0,3,0,54,0.029174770769658,3
43,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
44,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
45,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
46,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
47,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
48,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
49,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
50,52,Machine 8,0,0,0,3,0,54,0.029174770769658,3
51,49,Machine 8,0,0,0,3,0,54,0.029174770769658,3
52,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
53,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
54,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
55,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
56,51,Machine 8,0,0,0,3,0,54,0.029174770769658,3
57,50,Machine 8,0,0,0,3,0,54,0.029174770769658,3
58,54,Machine 8,0,0,0,3,0,54,0.029174770769658,3
59,47,Machine 8,0,0,0,3,0,54,0.029174770769658,3
60,54,Machine 8,1,0,0,3,0,54,0.029174770769658,3
