index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,87,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
2,88,Machine 1,0,0,0,5,1,10,-1.3106696304529033,1
3,86,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
4,81,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
5,81,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
6,82,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
7,81,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
8,75,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
9,81,Machine 1,0,0,0,5,0,10,-1.3106696304529033,1
10,74,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
11,80,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
12,71,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
13,72,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
14,72,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
15,70,Machine 1,0,3,0,4,0,10,-1.3106696304529033,1
16,68,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
17,66,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
18,66,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
19,63,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
20,60,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
21,63,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
22,63,Machine 1,0,0,0,4,0,10,-1.3106696304529033,1
23,55,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
24,60,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
25,54,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
26,57,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
27,56,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
28,52,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
29,54,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
30,52,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
31,46,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
32,48,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
33,42,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
34,44,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
35,43,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
36,42,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
37,45,Machine 1,0,0,0,3,0,10,-1.3106696304529033,1
38,39,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
39,39,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
40,39,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
41,34,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
42,33,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
43,33,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
44,35,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
45,31,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
46,27,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
47,31,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
48,27,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
49,27,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
50,22,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
51,20,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
52,24,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
53,24,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
54,22,Machine 1,0,0,0,2,0,10,-1.3106696304529033,1
55,16,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
56,17,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
57,14,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
58,2,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
59,11,Machine 1,0,0,0,1,0,10,-1.3106696304529033,1
60,10,Machine 1,1,0,0,1,0,10,-1.3106696304529033,1
