index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
2,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
3,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
4,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
5,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
6,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
7,55,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
8,45,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
9,56,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
10,49,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
11,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
12,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
13,56,Machine 3,0,0,0,3,1,53,-0.0163378716310086,3
14,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
15,29,Machine 3,0,0,2,2,0,53,-0.0163378716310086,3
16,49,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
17,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
18,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
19,48,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
20,54,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
21,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
22,45,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
23,49,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
24,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
25,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
26,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
27,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
28,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
29,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
30,49,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
31,48,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
32,48,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
33,46,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
34,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
35,48,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
36,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
37,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
38,45,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
39,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
40,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
41,54,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
42,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
43,45,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
44,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
45,49,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
46,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
47,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
48,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
49,51,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
50,50,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
51,52,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
52,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
53,55,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
54,53,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
55,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
56,42,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
57,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
58,47,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
59,48,Machine 3,0,0,0,3,0,53,-0.0163378716310086,3
60,53,Machine 3,1,0,0,3,0,53,-0.0163378716310086,3
