index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,12,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
2,12,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
3,18,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
4,17,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
5,18,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
6,26,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
7,23,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
8,25,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
9,29,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
10,33,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
11,37,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
12,41,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
13,43,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
14,47,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
15,46,Machine 10,0,0,4,3,0,15,0.12889691580994725,1
16,54,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
17,54,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
18,57,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
19,58,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
20,64,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
21,64,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
22,66,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
23,69,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
24,70,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
25,75,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
26,79,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
27,78,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
28,79,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
29,85,Machine 10,0,0,0,5,0,15,0.12889691580994725,1
30,86,Machine 10,0,0,0,5,0,15,0.12889691580994725,1
31,98,Machine 10,0,0,0,5,1,15,0.12889691580994725,1
32,90,Machine 10,0,0,0,5,0,15,0.12889691580994725,1
33,79,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
34,87,Machine 10,0,0,0,5,0,15,0.12889691580994725,1
35,86,Machine 10,0,0,0,5,0,15,0.12889691580994725,1
36,80,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
37,74,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
38,71,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
39,66,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
40,71,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
41,66,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
42,63,Machine 10,0,0,0,4,0,15,0.12889691580994725,1
43,57,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
44,59,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
45,54,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
46,56,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
47,45,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
48,47,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
49,51,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
50,48,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
51,42,Machine 10,0,0,0,3,0,15,0.12889691580994725,1
52,35,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
53,36,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
54,32,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
55,27,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
56,25,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
57,21,Machine 10,0,0,0,2,0,15,0.12889691580994725,1
58,17,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
59,20,Machine 10,0,0,0,1,0,15,0.12889691580994725,1
60,15,Machine 10,1,0,0,1,0,15,0.12889691580994725,1
