index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,46,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
2,53,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
3,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
4,46,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
5,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
6,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
7,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
8,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
9,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
10,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
11,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
12,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
13,44,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
14,58,Machine 6,0,0,0,3,1,53,0.0238399555432066,3
15,28,Machine 6,0,0,2,2,0,53,0.0238399555432066,3
16,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
17,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
18,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
19,54,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
20,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
21,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
22,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
23,51,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
24,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
25,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
26,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
27,54,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
28,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
29,51,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
30,53,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
31,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
32,46,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
33,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
34,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
35,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
36,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
37,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
38,55,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
39,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
40,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
41,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
42,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
43,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
44,52,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
45,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
46,47,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
47,53,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
48,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
49,52,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
50,49,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
51,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
52,45,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
53,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
54,46,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
55,54,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
56,50,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
57,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
58,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
59,48,Machine 6,0,0,0,3,0,53,0.0238399555432066,3
60,53,Machine 6,1,0,0,3,0,53,0.0238399555432066,3
