index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,97,Machine 12,0,0,0,5,1,7,-1.2993053626007223,1
2,87,Machine 12,0,0,0,5,0,7,-1.2993053626007223,1
3,83,Machine 12,0,0,0,5,0,7,-1.2993053626007223,1
4,82,Machine 12,0,0,0,5,0,7,-1.2993053626007223,1
5,82,Machine 12,0,0,0,5,0,7,-1.2993053626007223,1
6,79,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
7,77,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
8,74,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
9,74,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
10,78,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
11,75,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
12,72,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
13,74,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
14,69,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
15,71,Machine 12,0,2,0,4,0,7,-1.2993053626007223,1
16,71,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
17,70,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
18,66,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
19,65,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
20,65,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
21,61,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
22,62,Machine 12,0,0,0,4,0,7,-1.2993053626007223,1
23,56,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
24,57,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
25,54,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
26,52,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
27,49,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
28,53,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
29,52,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
30,50,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
31,47,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
32,45,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
33,48,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
34,42,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
35,42,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
36,42,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
37,42,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
38,38,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
39,42,Machine 12,0,0,0,3,0,7,-1.2993053626007223,1
40,35,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
41,36,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
42,33,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
43,34,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
44,33,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
45,26,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
46,31,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
47,34,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
48,24,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
49,29,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
50,22,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
51,19,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
52,22,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
53,14,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
54,27,Machine 12,0,0,0,2,0,7,-1.2993053626007223,1
55,17,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
56,19,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
57,16,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
58,14,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
59,11,Machine 12,0,0,0,1,0,7,-1.2993053626007223,1
60,7,Machine 12,1,0,0,1,0,7,-1.2993053626007223,1
