index,value,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,60,Machine 5,0,0,0,3,0,46,-0.9922478466240616,3
2,64,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
3,71,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
4,70,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
5,79,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
6,80,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
7,84,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
8,95,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
9,89,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
10,86,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
11,95,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
12,89,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
13,89,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
14,88,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
15,90,Machine 5,0,1,0,5,0,46,-0.9922478466240616,3
16,83,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
17,76,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
18,35,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
19,37,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
20,23,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
21,24,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
22,19,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
23,14,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
24,14,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
25,12,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
26,11,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
27,13,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
28,12,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
29,27,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
30,50,Machine 5,0,0,0,3,0,46,-0.9922478466240616,3
31,62,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
32,84,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
33,85,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
34,95,Machine 5,0,0,0,5,1,46,-0.9922478466240616,3
35,88,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
36,86,Machine 5,0,0,0,5,0,46,-0.9922478466240616,3
37,74,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
38,71,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
39,66,Machine 5,0,0,0,4,0,46,-0.9922478466240616,3
40,54,Machine 5,0,0,0,3,0,46,-0.9922478466240616,3
41,50,Machine 5,0,0,0,3,0,46,-0.9922478466240616,3
42,32,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
43,31,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
44,26,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
45,20,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
46,13,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
47,2,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
48,11,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
49,16,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
50,13,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
51,12,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
52,11,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
53,21,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
54,17,Machine 5,0,0,0,1,0,46,-0.9922478466240616,3
55,27,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
56,24,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
57,26,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
58,37,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
59,40,Machine 5,0,0,0,2,0,46,-0.9922478466240616,3
60,46,Machine 5,1,0,0,3,0,46,-0.9922478466240616,3
