index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,70,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
2,69,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
3,82,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
4,82,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
5,85,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
6,97,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
7,97,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
8,97,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
9,97,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
10,86,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
11,88,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
12,88,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
13,97,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
14,83,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
15,80,Machine 10,0,2,0,4,0,43,-0.9365934981939423,3
16,84,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
17,85,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
18,68,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
19,63,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
20,56,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
21,60,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
22,45,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
23,44,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
24,39,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
25,38,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
26,26,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
27,6,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
28,6,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
29,14,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
30,6,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
31,13,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
32,14,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
33,11,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
34,21,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
35,16,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
36,38,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
37,69,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
38,72,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
39,68,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
40,74,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
41,75,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
42,83,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
43,82,Machine 10,0,0,0,5,0,43,-0.9365934981939423,3
44,97,Machine 10,0,0,0,5,1,43,-0.9365934981939423,3
45,78,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
46,77,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
47,65,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
48,61,Machine 10,0,0,0,4,0,43,-0.9365934981939423,3
49,42,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
50,41,Machine 10,0,0,0,3,0,43,-0.9365934981939423,3
51,37,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
52,25,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
53,13,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
54,17,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
55,14,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
56,18,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
57,23,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
58,15,Machine 10,0,0,0,1,0,43,-0.9365934981939423,3
59,24,Machine 10,0,0,0,2,0,43,-0.9365934981939423,3
60,43,Machine 10,1,0,0,3,0,43,-0.9365934981939423,3
