index,rand,facet,last,top5,bot5,thresholdGroup,peak,currentValue,slope,thresholdGroupCurrent
1,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
2,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
3,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
4,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
5,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
6,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
7,53,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
8,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
9,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
10,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
11,54,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
12,51,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
13,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
14,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
15,46,Machine 8,0,0,3,3,0,48,-0.002584051125312819,3
16,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
17,46,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
18,56,Machine 8,0,0,0,3,1,48,-0.002584051125312819,3
19,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
20,51,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
21,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
22,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
23,51,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
24,54,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
25,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
26,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
27,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
28,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
29,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
30,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
31,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
32,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
33,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
34,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
35,53,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
36,44,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
37,46,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
38,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
39,45,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
40,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
41,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
42,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
43,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
44,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
45,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
46,51,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
47,45,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
48,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
49,48,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
50,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
51,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
52,50,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
53,53,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
54,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
55,49,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
56,47,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
57,51,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
58,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
59,52,Machine 8,0,0,0,3,0,48,-0.002584051125312819,3
60,48,Machine 8,1,0,0,3,0,48,-0.002584051125312819,3
